,初始指数,到期日期,终止指数,敲入日期,敲入点位,敲出日期,敲出点位,敲入敲出状态,敲出所需时间（月度）,完成周期,绝对收益率,年化收益率,得到高票息,敲出,PE_TTM
2022-02-15,3119.93,2023-07-14,2547.94,2022-03-08,2933.16,1900-01-01,0.0,敲入，不敲出,,0,-0.1833342414733663,-0.09166712073668315,0,0,10.8986
2022-02-16,3136.08,2023-07-14,2547.94,2022-03-07,2974.68,1900-01-01,0.0,敲入，不敲出,,0,-0.18753985867707457,-0.09376992933853728,0,0,10.9493
2022-02-17,3139.18,2023-07-14,2547.94,2022-03-07,2974.68,1900-01-01,0.0,敲入，不敲出,,0,-0.188342178530699,-0.0941710892653495,0,0,10.9497
2022-02-18,3162.82,2023-07-14,2547.94,2022-03-07,2974.68,1900-01-01,0.0,敲入，不敲出,,0,-0.1944087870950607,-0.09720439354753035,0,0,11.019
2022-02-21,3144.86,2023-07-14,2547.94,2022-03-07,2974.68,1900-01-01,0.0,敲入，不敲出,,0,-0.18980813136355834,-0.09490406568177917,0,0,10.9663
2022-02-22,3102.32,2023-07-14,2547.94,2022-03-08,2933.16,1900-01-01,0.0,敲入，不敲出,,0,-0.17869852239614226,-0.08934926119807113,0,0,10.8527
2022-02-23,3118.04,2023-07-14,2547.94,2022-03-08,2933.16,1900-01-01,0.0,敲入，不敲出,,0,-0.18283921950969195,-0.09141960975484598,0,0,10.8679
2022-02-24,3059.64,2023-07-14,2547.94,2022-03-14,2851.88,1900-01-01,0.0,敲入，不敲出,,0,-0.1672418977396033,-0.08362094886980165,0,0,10.6991
2022-02-25,3075.59,2023-07-14,2547.94,2022-03-09,2907.18,1900-01-01,0.0,敲入，不敲出,,0,-0.1715605786206874,-0.0857802893103437,0,0,10.707
2022-02-28,3080.78,2023-07-14,2547.94,2022-03-09,2907.18,1900-01-01,0.0,敲入，不敲出,,0,-0.17295619940404705,-0.08647809970202353,0,0,10.7246
2022-03-01,3125.69,2023-07-14,2547.94,2022-03-08,2933.16,1900-01-01,0.0,敲入，不敲出,,0,-0.18483918750739836,-0.09241959375369918,0,0,10.8572
2022-03-02,3107.24,2023-07-14,2547.94,2022-03-08,2933.16,1900-01-01,0.0,敲入，不敲出,,0,-0.17999897014714017,-0.08999948507357008,0,0,10.8218
2022-03-03,3097.09,2023-07-14,2547.94,2022-03-08,2933.16,1900-01-01,0.0,敲入，不敲出,,0,-0.17731160541023994,-0.08865580270511997,0,0,10.8131
2022-03-04,3062.38,2023-07-14,2547.94,2022-03-09,2907.18,1900-01-01,0.0,敲入，不敲出,,0,-0.16798699051064858,-0.08399349525532429,0,0,10.7085
2022-03-07,2974.68,2023-07-14,2547.94,2022-03-15,2702.85,1900-01-01,0.0,敲入，不敲出,,0,-0.1434574475237672,-0.0717287237618836,0,0,10.4522
2022-03-08,2933.16,2023-07-14,2547.94,2022-03-15,2702.85,1900-01-01,0.0,敲入，不敲出,,0,-0.13133276057221555,-0.06566638028610777,0,0,10.2936
2022-03-09,2907.18,2023-07-14,2547.94,2022-03-15,2702.85,1900-01-01,0.0,敲入，不敲出,,0,-0.12356991999119415,-0.06178495999559708,0,0,10.1783
2022-03-10,2933.46,2023-07-14,2547.94,2022-03-15,2702.85,1900-01-01,0.0,敲入，不敲出,,0,-0.13142159770373552,-0.06571079885186776,0,0,10.2298
2022-03-11,2935.68,2023-07-14,2547.94,2022-03-15,2702.85,1900-01-01,0.0,敲入，不敲出,,0,-0.13207842816655757,-0.06603921408327879,0,0,10.2511
2022-03-14,2851.88,2023-07-14,2547.94,2022-03-15,2702.85,1900-01-01,0.0,敲入，不敲出,,0,-0.10657531172419599,-0.05328765586209799,0,0,10.0026
2022-03-15,2702.85,2023-07-14,2547.94,2022-10-10,2545.05,2022-06-15,2923.99,不敲入，敲出,3.0,0,0.00125,0.005,1,1,9.5211
2022-03-16,2827.75,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.09895146317743786,-0.04947573158871893,0,0,9.8731
2022-03-17,2877.22,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.11444380339355342,-0.05722190169677671,0,0,10.0106
2022-03-18,2913.19,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.12537802203083215,-0.06268901101541607,0,0,10.1361
2022-03-21,2892.11,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.11900308079568211,-0.05950154039784106,0,0,10.0638
2022-03-22,2900.77,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.12163322152394018,-0.06081661076197009,0,0,10.1268
2022-03-23,2916.51,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.12637364521294292,-0.06318682260647146,0,0,10.1592
2022-03-24,2903.62,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.122495367851165,-0.0612476839255825,0,0,10.1331
2022-03-25,2856.43,2023-07-14,2547.94,2022-04-25,2683.41,2022-06-27,3013.95,敲入，敲出,3.0,0,0.00125,0.005,1,1,10.0139
2022-03-28,2853.18,2023-07-14,2547.94,2022-04-25,2683.41,2022-06-28,3039.41,敲入，敲出,3.0,0,0.00125,0.005,1,1,10.0537
2022-03-29,2842.15,2023-07-14,2547.94,2022-04-25,2683.41,2022-06-29,3009.24,敲入，敲出,3.0,0,0.00125,0.005,1,1,10.0449
2022-03-30,2915.49,2023-07-14,2547.94,2022-04-25,2683.41,2022-06-30,3058.4,敲入，敲出,3.0,0,0.00125,0.005,1,1,10.239
2022-03-31,2898.83,2023-07-14,2547.94,2022-04-25,2683.41,2022-06-30,3058.4,敲入，敲出,3.0,0,0.00125,0.005,1,1,10.0598
2022-04-01,2943.24,2023-07-14,2547.94,2022-04-25,2683.41,2022-07-01,3045.27,敲入，敲出,3.0,0,0.00125,0.005,1,1,10.1923
2022-04-06,2931.2,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.1307519104803493,-0.06537595524017464,0,0,10.1846
2022-04-07,2902.48,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.12215071249414289,-0.061075356247071444,0,0,10.0937
2022-04-08,2925.49,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.12905530355598538,-0.06452765177799269,0,0,10.1686
2022-04-11,2846.38,2023-07-14,2547.94,2022-04-25,2683.41,2022-07-11,2942.3,敲入，敲出,3.0,0,0.00125,0.005,1,1,9.9388
2022-04-12,2894.26,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.1196575290402383,-0.05982876452011915,0,0,10.077
2022-04-13,2882.28,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.11599844567495177,-0.05799922283747588,0,0,10.0618
2022-04-14,2928.6,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.12998019531516758,-0.06499009765758379,0,0,10.1928
2022-04-15,2930.58,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.13056801042796984,-0.06528400521398492,0,0,10.1745
2022-04-18,2887.72,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.1176637624146385,-0.05883188120731925,0,0,10.0128
2022-04-19,2861.57,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.10960067375601512,-0.05480033687800756,0,0,9.9758
2022-04-20,2835.35,2023-07-14,2547.94,2022-04-25,2683.41,1900-01-01,0.0,敲入，不敲出,,0,-0.10136667430828639,-0.05068333715414319,0,0,9.8833
2022-04-21,2797.53,2023-07-14,2547.94,2022-09-21,2652.21,1900-01-01,0.0,敲入，不敲出,,0,-0.0892179887257688,-0.0446089943628844,0,0,9.774
2022-04-22,2814.13,2023-07-14,2547.94,2022-09-21,2652.21,1900-01-01,0.0,敲入，不敲出,,0,-0.09459051287609321,-0.04729525643804661,0,0,9.8573
2022-04-25,2683.41,2023-07-14,2547.94,2022-10-10,2545.05,2022-07-25,2837.26,不敲入，敲出,3.0,0,0.00125,0.005,1,1,9.457
2022-04-26,2681.03,2023-07-14,2547.94,2022-10-10,2545.05,2022-07-26,2854.64,不敲入，敲出,3.0,0,0.00125,0.005,1,1,9.4416
2022-04-27,2734.54,2023-07-14,2547.94,2022-10-10,2545.05,2022-07-27,2829.92,不敲入，敲出,3.0,0,0.00125,0.005,1,1,9.5638
2022-04-28,2769.71,2023-07-14,2547.94,2022-09-22,2629.37,1900-01-01,0.0,敲入，不敲出,,0,-0.08006975459524646,-0.04003487729762323,0,0,9.686
2022-04-29,2805.34,2023-07-14,2547.94,2022-09-21,2652.21,1900-01-01,0.0,敲入，不敲出,,0,-0.09175358423577895,-0.045876792117889476,0,0,9.811
2022-05-05,2800.93,2023-07-14,2547.94,2022-09-21,2652.21,1900-01-01,0.0,敲入，不敲出,,0,-0.09032357109959899,-0.045161785549799494,0,0,9.804
2022-05-06,2719.76,2023-07-14,2547.94,2022-10-10,2545.05,1900-01-01,0.0,敲入，不敲出,,0,-0.06317469188457814,-0.03158734594228907,0,0,9.5602
2022-05-09,2695.13,2023-07-14,2547.94,2022-10-10,2545.05,1900-01-01,0.0,敲入，不敲出,,0,-0.054613321064290066,-0.027306660532145033,0,0,9.5074
2022-05-10,2718.37,2023-07-14,2547.94,2022-10-10,2545.05,1900-01-01,0.0,敲入，不敲出,,0,-0.06269565953126321,-0.03134782976563161,0,0,9.5387
2022-05-11,2741.23,2023-07-14,2547.94,2022-10-10,2545.05,1900-01-01,0.0,敲入，不敲出,,0,-0.0705121423594518,-0.0352560711797259,0,0,9.5827
2022-05-12,2721.77,2023-07-14,2547.94,2022-10-10,2545.05,1900-01-01,0.0,敲入，不敲出,,0,-0.06386652803139126,-0.03193326401569563,0,0,9.5268
2022-05-13,2748.24,2023-07-14,2547.94,2022-09-29,2608.98,1900-01-01,0.0,敲入，不敲出,,0,-0.07288300876197118,-0.03644150438098559,0,0,9.64
2022-05-16,2720.41,2023-07-14,2547.94,2022-10-10,2545.05,2023-01-16,2834.29,敲入，敲出,8.0,0,0.0033333333333333335,0.005,1,1,9.5671
2022-05-17,2756.74,2023-07-14,2547.94,2022-09-26,2614.9,1900-01-01,0.0,敲入，不敲出,,0,-0.07574163686092983,-0.037870818430464914,0,0,9.6686
2022-05-18,2745.53,2023-07-14,2547.94,2022-10-10,2545.05,1900-01-01,0.0,敲入，不敲出,,0,-0.07196788962422562,-0.03598394481211281,0,0,9.6276
2022-05-19,2744.55,2023-07-14,2547.94,2022-10-10,2545.05,1900-01-01,0.0,敲入，不敲出,,0,-0.0716365160044452,-0.0358182580022226,0,0,9.61
2022-05-20,2807.94,2023-07-14,2547.94,2022-09-21,2652.21,1900-01-01,0.0,敲入，不敲出,,0,-0.09259457110906932,-0.04629728555453466,0,0,9.7943
2022-05-23,2782.55,2023-07-14,2547.94,2022-09-22,2629.37,1900-01-01,0.0,敲入，不敲出,,0,-0.08431474726420018,-0.04215737363210009,0,0,9.7249
2022-05-24,2734.19,2023-07-14,2547.94,2022-10-10,2545.05,2023-01-30,2839.12,敲入，敲出,8.0,0,0.0033333333333333335,0.005,1,1,9.6074
2022-05-25,2743.42,2023-07-14,2547.94,2022-10-10,2545.05,2023-01-30,2839.12,敲入，敲出,8.0,0,0.0033333333333333335,0.005,1,1,9.6559
2022-05-26,2744.9,2023-07-14,2547.94,2022-10-10,2545.05,2023-01-30,2839.12,敲入，敲出,8.0,0,0.0033333333333333335,0.005,1,1,9.6619
2022-05-27,2763.07,2023-07-14,2547.94,2022-09-26,2614.9,1900-01-01,0.0,敲入，不敲出,,0,-0.07785904808781541,-0.038929524043907704,0,0,9.7356
2022-05-30,2778.45,2023-07-14,2547.94,2022-09-22,2629.37,1900-01-01,0.0,敲入，不敲出,,0,-0.08296352282747566,-0.04148176141373783,0,0,9.7598
2022-05-31,2813.22,2023-07-14,2547.94,2022-09-21,2652.21,1900-01-01,0.0,敲入，不敲出,,0,-0.0942976375825566,-0.0471488187912783,0,0,9.8685
2022-06-01,2798.07,2023-07-14,2547.94,2022-09-21,2652.21,1900-01-01,0.0,敲入，不敲出,,0,-0.08939376069933924,-0.04469688034966962,0,0,9.8174
2022-06-02,2790.32,2023-07-14,2547.94,2022-09-22,2629.37,1900-01-01,0.0,敲入，不敲出,,0,-0.08686458900771243,-0.04343229450385622,0,0,9.7936
2022-06-06,2825.65,2023-07-14,2547.94,2022-09-16,2678.03,1900-01-01,0.0,敲入，不敲出,,0,-0.09828181126466473,-0.049140905632332366,0,0,9.8765
2022-06-07,2846.81,2023-07-14,2547.94,2022-09-05,2697.77,1900-01-01,0.0,敲入，不敲出,,0,-0.10498417526986348,-0.05249208763493174,0,0,9.9346
2022-06-08,2879.31,2023-07-14,2547.94,2022-08-02,2730.76,1900-01-01,0.0,敲入，不敲出,,0,-0.11508660060917364,-0.05754330030458682,0,0,10.046
2022-06-09,2868.42,2023-07-14,2547.94,2022-08-03,2710.72,1900-01-01,0.0,敲入，不敲出,,0,-0.11172701347780312,-0.05586350673890156,0,0,10.0265
2022-06-10,2899.58,2023-07-14,2547.94,2022-08-02,2730.76,1900-01-01,0.0,敲入，不敲出,,0,-0.12127273605142808,-0.06063636802571404,0,0,10.1198
2022-06-13,2844.72,2023-07-14,2547.94,2022-09-05,2697.77,1900-01-01,0.0,敲入，不敲出,,0,-0.10432661210945182,-0.05216330605472591,0,0,10.273
2022-06-14,2882.7,2023-07-14,2547.94,2022-08-02,2730.76,1900-01-01,0.0,敲入，不敲出,,0,-0.11612724182190304,-0.05806362091095152,0,0,10.4619
2022-06-15,2923.99,2023-07-14,2547.94,2022-08-02,2730.76,1900-01-01,0.0,敲入，不敲出,,0,-0.12860851097301962,-0.06430425548650981,0,0,10.5974
2022-06-16,2891.34,2023-07-14,2547.94,2022-08-02,2730.76,1900-01-01,0.0,敲入，不敲出,,0,-0.11876846029868504,-0.05938423014934252,0,0,10.4419
2022-06-17,2936.2,2023-07-14,2547.94,2022-08-01,2781.68,1900-01-01,0.0,敲入，不敲出,,0,-0.1322321367754239,-0.06611606838771195,0,0,10.574
2022-06-20,2924.92,2023-07-14,2547.94,2022-08-02,2730.76,1900-01-01,0.0,敲入，不敲出,,0,-0.12888557635764397,-0.06444278817882199,0,0,10.4939
2022-06-21,2926.48,2023-07-14,2547.94,2022-08-02,2730.76,1900-01-01,0.0,敲入，不敲出,,0,-0.12934993575900056,-0.06467496787950028,0,0,10.5205
2022-06-22,2892.29,2023-07-14,2547.94,2022-08-02,2730.76,1900-01-01,0.0,敲入，不敲出,,0,-0.11905790913082714,-0.05952895456541357,0,0,10.4125
2022-06-23,2935.88,2023-07-14,2547.94,2022-08-01,2781.68,1900-01-01,0.0,敲入，不敲出,,0,-0.13213755330599342,-0.06606877665299671,0,0,10.5824
2022-06-24,2974.75,2023-07-14,2547.94,2022-07-29,2792.33,1900-01-01,0.0,敲入，不敲出,,0,-0.1434776031599294,-0.0717388015799647,0,0,10.6658
2022-06-27,3013.95,2023-07-14,2547.94,2022-07-15,2839.39,1900-01-01,0.0,敲入，不敲出,,0,-0.15461769438776352,-0.07730884719388176,0,0,10.783
2022-06-28,3039.41,2023-07-14,2547.94,2022-07-15,2839.39,1900-01-01,0.0,敲入，不敲出,,0,-0.16169914555785492,-0.08084957277892746,0,0,10.8323
2022-06-29,3009.24,2023-07-14,2547.94,2022-07-15,2839.39,1900-01-01,0.0,敲入，不敲出,,0,-0.15329451954646345,-0.07664725977323172,0,0,10.7471
2022-06-30,3058.4,2023-07-14,2547.94,2022-07-14,2895.3,1900-01-01,0.0,敲入，不敲出,,0,-0.16690426366727706,-0.08345213183363853,0,0,10.8754
2022-07-01,3045.27,2023-07-14,2547.94,2022-07-15,2839.39,1900-01-01,0.0,敲入，不敲出,,0,-0.16331228429663047,-0.08165614214831524,0,0,10.8322
2022-07-04,3050.15,2023-07-14,2547.94,2022-07-14,2895.3,1900-01-01,0.0,敲入，不敲出,,0,-0.16465091880727178,-0.08232545940363589,0,0,10.8412
2022-07-05,3052.11,2023-07-14,2547.94,2022-07-14,2895.3,1900-01-01,0.0,敲入，不敲出,,0,-0.16518736218550445,-0.08259368109275222,0,0,10.8683
2022-07-06,2996.73,2023-07-14,2547.94,2022-07-15,2839.39,1900-01-01,0.0,敲入，不敲出,,0,-0.14975990496307645,-0.07487995248153823,0,0,10.6859
2022-07-07,2989.21,2023-07-14,2547.94,2022-07-15,2839.39,1900-01-01,0.0,敲入，不敲出,,0,-0.14762094332616305,-0.07381047166308152,0,0,10.6684
2022-07-08,2993.31,2023-07-14,2547.94,2022-07-15,2839.39,1900-01-01,0.0,敲入，不敲出,,0,-0.14878846494349063,-0.07439423247174531,0,0,10.6879
2022-07-11,2942.3,2023-07-14,2547.94,2022-07-29,2792.33,1900-01-01,0.0,敲入，不敲出,,0,-0.13403120008156888,-0.06701560004078444,0,0,10.5155
2022-07-12,2922.0,2023-07-14,2547.94,2022-08-02,2730.76,1900-01-01,0.0,敲入，不敲出,,0,-0.12801505817932923,-0.06400752908966462,0,0,10.4256
2022-07-13,2914.29,2023-07-14,2547.94,2022-08-02,2730.76,1900-01-01,0.0,敲入，不敲出,,0,-0.12570814846840905,-0.06285407423420453,0,0,10.3721
2022-07-14,2895.3,2023-07-14,2547.94,2022-08-02,2730.76,1900-01-01,0.0,敲入，不敲出,,0,-0.11997375056125448,-0.05998687528062724,0,0,10.2796
2022-07-15,2839.39,2023-07-14,2547.94,2022-09-16,2678.03,1900-01-01,0.0,敲入，不敲出,,0,-0.10264528648759064,-0.05132264324379532,0,0,10.0863
2022-07-18,2878.64,2023-07-14,2547.94,2022-08-02,2730.76,1900-01-01,0.0,敲入，不敲出,,0,-0.11488063807909288,-0.05744031903954644,0,0,10.2474
2022-07-19,2865.6,2023-07-14,2547.94,2022-08-03,2710.72,1900-01-01,0.0,敲入，不敲出,,0,-0.11085287548855383,-0.05542643774427691,0,0,10.2274
2022-07-20,2874.08,2023-07-14,2547.94,2022-08-03,2710.72,1900-01-01,0.0,敲入，不敲出,,0,-0.11347631241997436,-0.05673815620998718,0,0,10.262
2022-07-21,2836.66,2023-07-14,2547.94,2022-09-16,2678.03,1900-01-01,0.0,敲入，不敲出,,0,-0.10178167281239192,-0.05089083640619596,0,0,10.1182
2022-07-22,2848.44,2023-07-14,2547.94,2022-09-05,2697.77,1900-01-01,0.0,敲入，不敲出,,0,-0.10549634185729728,-0.05274817092864864,0,0,10.1628
2022-07-25,2837.26,2023-07-14,2547.94,2022-09-16,2678.03,1900-01-01,0.0,敲入，不敲出,,0,-0.10197162050710906,-0.05098581025355453,0,0,10.1382
2022-07-26,2854.64,2023-07-14,2547.94,2022-08-03,2710.72,1900-01-01,0.0,敲入，不敲出,,0,-0.10743911666619954,-0.05371955833309977,0,0,10.1834
2022-07-27,2829.92,2023-07-14,2547.94,2022-09-16,2678.03,1900-01-01,0.0,敲入，不敲出,,0,-0.09964239271781539,-0.04982119635890769,0,0,10.0916
2022-07-28,2827.11,2023-07-14,2547.94,2022-09-16,2678.03,1900-01-01,0.0,敲入，不敲出,,0,-0.0987474841799576,-0.0493737420899788,0,0,10.1062
2022-07-29,2792.33,2023-07-14,2547.94,2022-09-21,2652.21,1900-01-01,0.0,敲入，不敲出,,0,-0.08752189032098634,-0.04376094516049317,0,0,10.0025
2022-08-01,2781.68,2023-07-14,2547.94,2022-09-22,2629.37,1900-01-01,0.0,敲入，不敲出,,0,-0.08402835696413669,-0.04201417848206834,0,0,9.9689
2022-08-02,2730.76,2023-07-14,2547.94,2022-10-10,2545.05,1900-01-01,0.0,敲入，不敲出,,0,-0.06694839531851948,-0.03347419765925974,0,0,9.7864
2022-08-03,2710.72,2023-07-14,2547.94,2022-10-10,2545.05,1900-01-01,0.0,敲入，不敲出,,0,-0.06005046629677713,-0.030025233148388564,0,0,9.7145
2022-08-04,2741.09,2023-07-14,2547.94,2022-10-10,2545.05,1900-01-01,0.0,敲入，不敲出,,0,-0.07046466916445648,-0.03523233458222824,0,0,9.8149
2022-08-05,2774.34,2023-07-14,2547.94,2022-09-22,2629.37,1900-01-01,0.0,敲入，不敲出,,0,-0.08160499434099644,-0.04080249717049822,0,0,9.8979
2022-08-08,2761.16,2023-07-14,2547.94,2022-09-26,2614.9,1900-01-01,0.0,敲入，不敲出,,0,-0.07722116791493427,-0.03861058395746714,0,0,9.8616
2022-08-09,2764.07,2023-07-14,2547.94,2022-09-26,2614.9,1900-01-01,0.0,敲入，不敲出,,0,-0.07819266516405154,-0.03909633258202577,0,0,9.8679
2022-08-10,2730.96,2023-07-14,2547.94,2022-10-10,2545.05,1900-01-01,0.0,敲入，不敲出,,0,-0.06701672671880954,-0.03350836335940477,0,0,9.7755
2022-08-11,2787.06,2023-07-14,2547.94,2022-09-22,2629.37,1900-01-01,0.0,敲入，不敲出,,0,-0.08579650240755488,-0.04289825120377744,0,0,9.9627
2022-08-12,2796.89,2023-07-14,2547.94,2022-09-21,2652.21,1900-01-01,0.0,敲入，不敲出,,0,-0.08900957849611524,-0.04450478924805762,0,0,9.9884
2022-08-15,2782.67,2023-07-14,2547.94,2022-09-22,2629.37,1900-01-01,0.0,敲入，不敲出,,0,-0.08435423532075315,-0.04217711766037657,0,0,9.9353
2022-08-16,2769.26,2023-07-14,2547.94,2022-09-22,2629.37,1900-01-01,0.0,敲入，不敲出,,0,-0.07992026750828751,-0.039960133754143756,0,0,9.8601
2022-08-17,2785.85,2023-07-14,2547.94,2022-09-22,2629.37,1900-01-01,0.0,敲入，不敲出,,0,-0.08539942925857458,-0.04269971462928729,0,0,9.925
2022-08-18,2759.29,2023-07-14,2547.94,2022-09-26,2614.9,1900-01-01,0.0,敲入，不敲出,,0,-0.0765957909462216,-0.0382978954731108,0,0,9.8316
2022-08-19,2750.63,2023-07-14,2547.94,2022-09-28,2611.98,1900-01-01,0.0,敲入，不敲出,,0,-0.07368857316323896,-0.03684428658161948,0,0,9.8114
2022-08-22,2756.37,2023-07-14,2547.94,2022-09-26,2614.9,2023-01-30,2839.12,敲入，敲出,5.0,0,0.0020833333333333333,0.004999999999999999,1,1,9.8495
2022-08-23,2735.67,2023-07-14,2547.94,2022-10-10,2545.05,2023-01-30,2839.12,敲入，敲出,5.0,0,0.0020833333333333333,0.004999999999999999,1,1,9.7525
2022-08-24,2708.09,2023-07-14,2547.94,2022-10-10,2545.05,2023-01-30,2839.12,敲入，敲出,5.0,0,0.0020833333333333333,0.004999999999999999,1,1,9.7471
2022-08-25,2752.56,2023-07-14,2547.94,2022-09-26,2614.9,2023-01-30,2839.12,敲入，敲出,5.0,0,0.0020833333333333333,0.004999999999999999,1,1,9.8504
2022-08-26,2751.59,2023-07-14,2547.94,2022-09-28,2611.98,2023-01-30,2839.12,敲入，敲出,5.0,0,0.0020833333333333333,0.004999999999999999,1,1,9.8012
2022-08-29,2732.21,2023-07-14,2547.94,2022-10-10,2545.05,2023-01-30,2839.12,敲入，敲出,5.0,0,0.0020833333333333333,0.004999999999999999,1,1,9.7163
2022-08-30,2726.66,2023-07-14,2547.94,2022-10-10,2545.05,2023-01-30,2839.12,敲入，敲出,5.0,0,0.0020833333333333333,0.004999999999999999,1,1,9.6478
2022-08-31,2761.78,2023-07-14,2547.94,2022-09-26,2614.9,1900-01-01,0.0,敲入，不敲出,,0,-0.07742832521055265,-0.038714162605276325,0,0,9.7558
2022-09-01,2732.4,2023-07-14,2547.94,2022-10-10,2545.05,2023-02-01,2820.87,敲入，敲出,5.0,0,0.0020833333333333333,0.004999999999999999,1,1,9.67
2022-09-02,2711.26,2023-07-14,2547.94,2022-10-10,2545.05,2023-02-02,2811.85,敲入，敲出,5.0,0,0.0020833333333333333,0.004999999999999999,1,1,9.6094
2022-09-05,2697.77,2023-07-14,2547.94,2022-10-10,2545.05,1900-01-01,0.0,敲入，不敲出,,0,-0.05553846324927625,-0.027769231624638124,0,0,9.6119
2022-09-06,2724.5,2023-07-14,2547.94,2022-10-10,2545.05,1900-01-01,0.0,敲入，不敲出,,0,-0.06480455129381535,-0.032402275646907674,0,0,9.6927
2022-09-07,2710.69,2023-07-14,2547.94,2022-10-10,2545.05,1900-01-01,0.0,敲入，不敲出,,0,-0.06004006360004277,-0.030020031800021385,0,0,9.6458
2022-09-08,2708.28,2023-07-14,2547.94,2022-10-10,2545.05,1900-01-01,0.0,敲入，不敲出,,0,-0.059203627394508795,-0.029601813697254398,0,0,9.6337
2022-09-09,2757.57,2023-07-14,2547.94,2022-09-26,2614.9,1900-01-01,0.0,敲入，不敲出,,0,-0.07601982905239035,-0.038009914526195177,0,0,9.7898
2022-09-13,2769.23,2023-07-14,2547.94,2022-09-22,2629.37,1900-01-01,0.0,敲入，不敲出,,0,-0.07991029997508337,-0.03995514998754168,0,0,9.8253
2022-09-14,2745.43,2023-07-14,2547.94,2022-10-10,2545.05,2023-01-16,2834.29,敲入，敲出,4.0,0,0.0016666666666666668,0.005,1,1,9.7516
2022-09-15,2743.79,2023-07-14,2547.94,2022-10-10,2545.05,2023-01-16,2834.29,敲入，敲出,4.0,0,0.0016666666666666668,0.005,1,1,9.764
2022-09-16,2678.03,2023-07-14,2547.94,2022-10-11,2539.95,2023-01-16,2834.29,敲入，敲出,4.0,0,0.0016666666666666668,0.005,1,1,9.542
2022-09-19,2679.59,2023-07-14,2547.94,2022-10-10,2545.05,2023-01-19,2820.81,敲入，敲出,4.0,0,0.0016666666666666668,0.005,1,1,9.5489
2022-09-20,2673.88,2023-07-14,2547.94,2022-10-11,2539.95,2023-01-20,2836.81,敲入，敲出,4.0,0,0.0016666666666666668,0.005,1,1,9.4949
2022-09-21,2652.21,2023-07-14,2547.94,2022-10-20,2501.5,2023-01-30,2839.12,敲入，敲出,4.0,0,0.0016666666666666668,0.005,1,1,9.4452
2022-09-22,2629.37,2023-07-14,2547.94,2022-10-21,2487.22,2023-01-30,2839.12,敲入，敲出,4.0,0,0.0016666666666666668,0.005,1,1,9.4147
2022-09-23,2629.81,2023-07-14,2547.94,2022-10-21,2487.22,2023-01-30,2839.12,敲入，敲出,4.0,0,0.0016666666666666668,0.005,1,1,9.4449
